"","target_child_id","stem","tokens"
"407",2316,"bite",6
"408",2316,"bring",8
"409",2316,"buy",10
"410",2316,"choose",3
"411",2316,"cover",1
"412",2316,"drop",3
"413",2316,"give",14
"414",2316,"glue",3
"415",2316,"hang",1
"416",2316,"hit",2
"417",2316,"hold",4
"418",2316,"keep",4
"419",2316,"kick",4
"420",2316,"knock",5
"421",2316,"lick",2
"422",2316,"pet",1
"423",2316,"pull",5
"424",2316,"push",2
"425",2316,"smash",1
"426",2316,"stick",4
"427",2316,"take",59
"428",2316,"tickle",1
"429",2316,"tie",1
"430",2317,"bite",2
"431",2317,"bump",1
"432",2317,"buy",4
"433",2317,"choose",1
"434",2317,"drop",2
"435",2317,"give",10
"436",2317,"hit",1
"437",2317,"hold",1
"438",2317,"keep",1
"439",2317,"kick",1
"440",2317,"pull",1
"441",2317,"punch",2
"442",2317,"stick",2
"443",2317,"take",37
"444",2317,"tickle",1
"445",2317,"tie",3
"446",2319,"bring",6
"447",2319,"buy",12
"448",2319,"check",2
"449",2319,"cover",1
"450",2319,"drop",2
"451",2319,"give",14
"452",2319,"glue",4
"453",2319,"hold",1
"454",2319,"keep",6
"455",2319,"kick",2
"456",2319,"lick",1
"457",2319,"pull",2
"458",2319,"sell",1
"459",2319,"stick",6
"460",2319,"take",19
"461",2319,"tap",1
"462",2319,"teach",1
"463",2319,"tickle",1
"464",2319,"tie",1
"465",2328,"bite",4
"466",2328,"bring",2
"467",2328,"buy",5
"468",2328,"drop",2
"469",2328,"give",10
"470",2328,"hold",4
"471",2328,"keep",3
"472",2328,"lick",1
"473",2328,"pull",1
"474",2328,"smash",1
"475",2328,"stick",1
"476",2328,"take",11
"477",2328,"tie",1
"478",2377,"bring",1
"479",2377,"buy",9
"480",2377,"check",1
"481",2377,"choose",1
"482",2377,"cover",1
"483",2377,"drop",3
"484",2377,"give",5
"485",2377,"hang",2
"486",2377,"hit",5
"487",2377,"keep",10
"488",2377,"kick",2
"489",2377,"pull",4
"490",2377,"punch",3
"491",2377,"push",1
"492",2377,"stick",2
"493",2377,"take",14
"494",2377,"teach",1
"495",2399,"bite",1
"496",2399,"bring",4
"497",2399,"buy",7
"498",2399,"drop",2
"499",2399,"give",23
"500",2399,"grab",1
"501",2399,"hang",1
"502",2399,"hit",15
"503",2399,"hold",6
"504",2399,"invite",3
"505",2399,"keep",16
"506",2399,"kick",9
"507",2399,"knock",7
"508",2399,"pull",6
"509",2399,"punch",1
"510",2399,"smash",1
"511",2399,"take",36
"512",2399,"tie",1
"513",2400,"bite",3
"514",2400,"bring",3
"515",2400,"bump",1
"516",2400,"buy",4
"517",2400,"drop",3
"518",2400,"give",8
"519",2400,"hold",6
"520",2400,"kick",2
"521",2400,"lick",1
"522",2400,"pull",3
"523",2400,"punch",1
"524",2400,"stick",3
"525",2400,"take",19
"526",2400,"tie",2
"527",2402,"bite",4
"528",2402,"bring",4
"529",2402,"buy",11
"530",2402,"cover",1
"531",2402,"give",16
"532",2402,"glue",2
"533",2402,"hit",1
"534",2402,"hold",7
"535",2402,"keep",1
"536",2402,"kick",3
"537",2402,"pull",2
"538",2402,"push",8
"539",2402,"stick",4
"540",2402,"take",44
"541",2402,"teach",3
"542",2405,"bite",4
"543",2405,"bring",5
"544",2405,"buy",6
"545",2405,"drop",2
"546",2405,"give",16
"547",2405,"hang",1
"548",2405,"hit",2
"549",2405,"keep",9
"550",2405,"kick",3
"551",2405,"knock",2
"552",2405,"pull",4
"553",2405,"push",2
"554",2405,"stick",3
"555",2405,"take",13
"556",2481,"keep",1
"557",2481,"stick",3
"558",2481,"take",1
"559",2489,"drop",1
"560",2489,"keep",1
"561",2489,"stick",2
"562",2489,"take",9
"563",2512,"pull",1
"564",2512,"take",1
"565",2529,"bite",1
"566",2529,"bring",4
"567",2529,"buy",2
"568",2529,"check",1
"569",2529,"give",4
"570",2529,"hold",3
"571",2529,"keep",2
"572",2529,"kick",3
"573",2529,"knock",5
"574",2529,"sell",1
"575",2529,"take",14
"576",2529,"tie",1
"577",2543,"attack",2
"578",2543,"bite",2
"579",2543,"bring",24
"580",2543,"bump",1
"581",2543,"buy",23
"582",2543,"celebrate",1
"583",2543,"cover",5
"584",2543,"drop",8
"585",2543,"give",17
"586",2543,"glue",1
"587",2543,"hang",4
"588",2543,"hit",20
"589",2543,"hold",18
"590",2543,"invite",1
"591",2543,"keep",17
"592",2543,"kick",5
"593",2543,"knock",6
"594",2543,"lick",1
"595",2543,"pet",2
"596",2543,"pull",5
"597",2543,"punch",3
"598",2543,"push",2
"599",2543,"smash",4
"600",2543,"stick",16
"601",2543,"take",54
"602",2543,"teach",5
"603",2543,"tickle",7
"604",2543,"tie",9
"605",2564,"bring",1
"606",2564,"buy",3
"607",2564,"drop",1
"608",2564,"keep",4
"609",2564,"take",11
"610",2568,"bring",2
"611",2568,"buy",1
"612",2568,"give",1
"613",2568,"hold",1
"614",2568,"take",15
"615",2575,"bring",4
"616",2575,"buy",3
"617",2575,"check",1
"618",2575,"give",5
"619",2575,"grab",1
"620",2575,"hit",1
"621",2575,"hold",2
"622",2575,"keep",1
"623",2575,"kick",1
"624",2575,"stick",1
"625",2575,"take",14
"626",2582,"bring",2
"627",2582,"give",1
"628",2582,"keep",4
"629",2582,"knock",1
"630",2582,"push",2
"631",2582,"take",4
"632",2582,"teach",1
"633",2591,"bite",1
"634",2591,"bring",5
"635",2591,"bump",1
"636",2591,"buy",21
"637",2591,"hold",1
"638",2591,"keep",9
"639",2591,"kick",1
"640",2591,"stick",2
"641",2591,"take",14
"642",2597,"buy",2
"643",2597,"hold",1
"644",2597,"sell",1
"645",2597,"take",9
"646",2622,"bring",2
"647",2622,"give",5
"648",2622,"hold",2
"649",2622,"keep",8
"650",2622,"push",1
"651",2622,"sell",1
"652",2622,"stick",1
"653",2622,"take",9
"654",2622,"tap",1
"655",2622,"tie",1
"656",2632,"bring",4
"657",2632,"buy",8
"658",2632,"check",1
"659",2632,"give",10
"660",2632,"hold",4
"661",2632,"keep",4
"662",2632,"stick",1
"663",2632,"take",13
"664",2643,"bite",1
"665",2643,"bring",1
"666",2643,"buy",2
"667",2643,"give",8
"668",2643,"hold",3
"669",2643,"invite",1
"670",2643,"knock",1
"671",2643,"take",12
"672",2725,"bite",13
"673",2725,"bring",58
"674",2725,"bump",8
"675",2725,"buy",26
"676",2725,"check",3
"677",2725,"choose",2
"678",2725,"cover",4
"679",2725,"drop",14
"680",2725,"give",92
"681",2725,"grab",2
"682",2725,"hang",14
"683",2725,"hit",16
"684",2725,"hold",16
"685",2725,"keep",44
"686",2725,"kick",5
"687",2725,"knock",16
"688",2725,"lick",6
"689",2725,"pet",1
"690",2725,"pull",3
"691",2725,"punch",17
"692",2725,"push",24
"693",2725,"slam",1
"694",2725,"stick",18
"695",2725,"take",135
"696",2725,"teach",4
"697",2725,"tickle",3
"698",2725,"tie",9
"699",2787,"bring",1
"700",2787,"drop",1
"701",2808,"give",1
"702",2808,"take",1
"703",2850,"give",1
"704",2850,"take",1
"705",2865,"bring",1
"706",2865,"hold",1
"707",2865,"keep",1
"708",2865,"take",1
"709",2869,"bring",1
"710",3057,"bite",1
"711",3057,"bring",1
"712",3057,"buy",1
"713",3057,"check",1
"714",3057,"drop",2
"715",3057,"give",4
"716",3057,"hang",1
"717",3057,"hold",7
"718",3057,"keep",6
"719",3057,"kick",7
"720",3057,"knock",7
"721",3057,"pull",2
"722",3057,"push",2
"723",3057,"stick",2
"724",3057,"take",9
"725",3330,"bite",11
"726",3330,"bring",21
"727",3330,"bump",4
"728",3330,"buy",30
"729",3330,"cover",7
"730",3330,"drop",5
"731",3330,"give",59
"732",3330,"grab",1
"733",3330,"hang",5
"734",3330,"hit",11
"735",3330,"hold",20
"736",3330,"invite",2
"737",3330,"keep",98
"738",3330,"kick",4
"739",3330,"knock",14
"740",3330,"lick",1
"741",3330,"pull",19
"742",3330,"punch",12
"743",3330,"push",39
"744",3330,"stick",28
"745",3330,"take",136
"746",3330,"teach",4
"747",3330,"tickle",2
"748",3330,"tie",14
"749",3351,"bite",13
"750",3351,"bring",24
"751",3351,"bump",2
"752",3351,"buy",12
"753",3351,"cover",1
"754",3351,"drop",3
"755",3351,"give",55
"756",3351,"glue",8
"757",3351,"grab",1
"758",3351,"hang",4
"759",3351,"hit",18
"760",3351,"hold",32
"761",3351,"invite",2
"762",3351,"keep",15
"763",3351,"kick",9
"764",3351,"knock",1
"765",3351,"lick",5
"766",3351,"pull",6
"767",3351,"punch",8
"768",3351,"push",15
"769",3351,"smash",1
"770",3351,"stick",29
"771",3351,"take",70
"772",3351,"teach",7
"773",3351,"tie",4
"774",3395,"buy",1
"775",3395,"give",9
"776",3395,"hold",1
"777",3395,"knock",1
"778",3395,"pet",1
"779",3395,"sell",1
"780",3395,"take",18
"781",3395,"teach",2
"782",3395,"tickle",1
"783",3436,"bring",1
"784",3459,"hit",1
"785",3459,"knock",1
"786",3459,"punch",1
"787",3459,"push",1
"788",3468,"give",1
"789",3468,"push",2
"790",3906,"bring",3
"791",3906,"buy",1
"792",3906,"choose",4
"793",3906,"give",7
"794",3906,"hold",2
"795",3906,"keep",5
"796",3906,"knock",2
"797",3906,"pull",2
"798",3906,"push",8
"799",3906,"stick",5
"800",3906,"take",16
"801",3940,"bite",1
"802",3940,"bump",2
"803",3940,"cover",2
"804",3940,"give",10
"805",3940,"hang",2
"806",3940,"hold",4
"807",3940,"keep",1
"808",3940,"kick",1
"809",3940,"pull",3
"810",3940,"push",6
"811",3940,"smash",2
"812",3940,"take",8
"813",3940,"tickle",2
"814",3978,"bite",4
"815",3978,"bring",5
"816",3978,"buy",3
"817",3978,"check",1
"818",3978,"give",2
"819",3978,"grab",1
"820",3978,"hit",1
"821",3978,"hold",3
"822",3978,"keep",12
"823",3978,"lick",1
"824",3978,"pet",2
"825",3978,"pull",3
"826",3978,"punch",4
"827",3978,"push",1
"828",3978,"stick",1
"829",3978,"take",18
"830",3978,"teach",1
"831",3985,"bring",20
"832",3985,"buy",5
"833",3985,"celebrate",2
"834",3985,"drop",1
"835",3985,"give",12
"836",3985,"glue",1
"837",3985,"hang",5
"838",3985,"hold",2
"839",3985,"invite",5
"840",3985,"keep",5
"841",3985,"pull",1
"842",3985,"push",3
"843",3985,"sell",1
"844",3985,"stick",1
"845",3985,"take",6
"846",3985,"tie",1
"847",4001,"bite",5
"848",4001,"bring",29
"849",4001,"bump",1
"850",4001,"buy",15
"851",4001,"celebrate",1
"852",4001,"choose",5
"853",4001,"cover",2
"854",4001,"drop",3
"855",4001,"give",26
"856",4001,"grab",2
"857",4001,"hang",1
"858",4001,"hit",10
"859",4001,"hold",4
"860",4001,"keep",16
"861",4001,"kick",6
"862",4001,"knock",4
"863",4001,"lick",1
"864",4001,"pet",1
"865",4001,"pull",8
"866",4001,"punch",2
"867",4001,"push",5
"868",4001,"sell",6
"869",4001,"smash",1
"870",4001,"stick",10
"871",4001,"take",53
"872",4001,"teach",3
"873",4001,"tickle",4
"874",4001,"tie",1
"875",4011,"attack",2
"876",4011,"bite",3
"877",4011,"bring",2
"878",4011,"buy",10
"879",4011,"check",1
"880",4011,"drop",1
"881",4011,"give",16
"882",4011,"grab",2
"883",4011,"hang",1
"884",4011,"hit",1
"885",4011,"hold",13
"886",4011,"keep",4
"887",4011,"knock",1
"888",4011,"pull",2
"889",4011,"punch",4
"890",4011,"stick",7
"891",4011,"take",17
"892",4011,"tie",1
"893",4019,"bring",4
"894",4019,"buy",2
"895",4019,"choose",2
"896",4019,"give",4
"897",4019,"hit",3
"898",4019,"hold",1
"899",4019,"keep",3
"900",4019,"take",4
"901",5503,"bite",1
"902",5503,"hold",1
"903",5516,"hold",1
"904",5516,"lick",2
"905",5516,"stick",1
"906",5516,"take",2
"907",22728,"buy",1
"908",22728,"grab",2
"909",22728,"keep",1
"910",22728,"knock",2
