"","target_child_id","stem","tokens"
"1",1754,"adopt",0
"2",1754,"attack",0
"3",1754,"bite",6
"4",1754,"bring",3
"5",1754,"bump",5
"6",1754,"buy",5
"7",1754,"celebrate",0
"8",1754,"check",1
"9",1754,"choose",0
"10",1754,"cover",0
"11",1754,"discover",0
"12",1754,"discriminate",0
"13",1754,"drop",0
"14",1754,"flip",0
"15",1754,"give",14
"16",1754,"glue",0
"17",1754,"grab",1
"18",1754,"greet",0
"19",1754,"hang",2
"20",1754,"hit",11
"21",1754,"hog",0
"22",1754,"hold",1
"23",1754,"insert",0
"24",1754,"invite",0
"25",1754,"jam",0
"26",1754,"keep",0
"27",1754,"kick",0
"28",1754,"knock",2
"29",1754,"knot",0
"30",1754,"lay",2
"31",1754,"lick",2
"32",1754,"pet",0
"33",1754,"pinch",0
"34",1754,"place",0
"35",1754,"poke",1
"36",1754,"press",0
"37",1754,"pull",1
"38",1754,"punch",1
"39",1754,"push",2
"40",1754,"put",14
"41",1754,"sell",0
"42",1754,"set",1
"43",1754,"slam",0
"44",1754,"smash",0
"45",1754,"spin",0
"46",1754,"stick",0
"47",1754,"stroke",0
"48",1754,"take",40
"49",1754,"tap",0
"50",1754,"teach",0
"51",1754,"tickle",0
"52",1754,"tie",2
"53",1754,"turn",1
"54",1754,"wrap",2
"55",1999,"adopt",0
"56",1999,"attack",0
"57",1999,"bite",0
"58",1999,"bring",2
"59",1999,"bump",0
"60",1999,"buy",3
"61",1999,"celebrate",1
"62",1999,"check",1
"63",1999,"choose",0
"64",1999,"cover",2
"65",1999,"discover",0
"66",1999,"discriminate",0
"67",1999,"drop",4
"68",1999,"flip",0
"69",1999,"give",20
"70",1999,"glue",3
"71",1999,"grab",7
"72",1999,"greet",0
"73",1999,"hang",4
"74",1999,"hit",7
"75",1999,"hog",0
"76",1999,"hold",25
"77",1999,"insert",0
"78",1999,"invite",1
"79",1999,"jam",0
"80",1999,"keep",24
"81",1999,"kick",7
"82",1999,"knock",7
"83",1999,"knot",0
"84",1999,"lay",0
"85",1999,"lick",0
"86",1999,"pet",0
"87",1999,"pinch",0
"88",1999,"place",0
"89",1999,"poke",0
"90",1999,"press",0
"91",1999,"pull",4
"92",1999,"punch",0
"93",1999,"push",1
"94",1999,"put",63
"95",1999,"sell",2
"96",1999,"set",0
"97",1999,"slam",0
"98",1999,"smash",0
"99",1999,"spin",2
"100",1999,"stick",12
"101",1999,"stroke",0
"102",1999,"take",43
"103",1999,"tap",0
"104",1999,"teach",3
"105",1999,"tickle",0
"106",1999,"tie",1
"107",1999,"turn",12
"108",1999,"wrap",1
"109",2006,"adopt",0
"110",2006,"attack",0
"111",2006,"bite",0
"112",2006,"bring",3
"113",2006,"bump",0
"114",2006,"buy",0
"115",2006,"celebrate",0
"116",2006,"check",0
"117",2006,"choose",0
"118",2006,"cover",0
"119",2006,"discover",0
"120",2006,"discriminate",0
"121",2006,"drop",2
"122",2006,"flip",0
"123",2006,"give",1
"124",2006,"glue",0
"125",2006,"grab",0
"126",2006,"greet",0
"127",2006,"hang",0
"128",2006,"hit",3
"129",2006,"hog",0
"130",2006,"hold",4
"131",2006,"insert",0
"132",2006,"invite",0
"133",2006,"jam",0
"134",2006,"keep",4
"135",2006,"kick",13
"136",2006,"knock",1
"137",2006,"knot",0
"138",2006,"lay",0
"139",2006,"lick",0
"140",2006,"pet",0
"141",2006,"pinch",0
"142",2006,"place",0
"143",2006,"poke",0
