"","target_child_id","stem","tokens"
"1",1754,"accept",0
"2",1754,"adopt",0
"3",1754,"attack",0
"4",1754,"bite",6
"5",1754,"bring",3
"6",1754,"bump",5
"7",1754,"buy",5
"8",1754,"celebrate",0
"9",1754,"check",1
"10",1754,"choose",0
"11",1754,"cover",0
"12",1754,"ding",0
"13",1754,"discover",0
"14",1754,"discriminate",0
"15",1754,"drop",0
"16",1754,"echo",0
"17",1754,"flip",0
"18",1754,"give",14
"19",1754,"glue",0
"20",1754,"grab",1
"21",1754,"greet",0
"22",1754,"hang",2
"23",1754,"hit",11
"24",1754,"hog",0
"25",1754,"hold",1
"26",1754,"insert",0
"27",1754,"invite",0
"28",1754,"jam",0
"29",1754,"keep",0
"30",1754,"kick",0
"31",1754,"knock",2
"32",1754,"knot",0
"33",1754,"know",45
"34",1754,"lay",2
"35",1754,"lick",2
"36",1754,"pet",0
"37",1754,"pinch",0
"38",1754,"place",0
"39",1754,"poke",1
"40",1754,"press",0
"41",1754,"pull",1
"42",1754,"punch",1
"43",1754,"push",2
"44",1754,"put",14
"45",1754,"rap",0
"46",1754,"ring",0
"47",1754,"sell",0
"48",1754,"set",1
"49",1754,"slam",0
"50",1754,"smash",0
"51",1754,"spin",0
"52",1754,"stick",0
"53",1754,"stroke",0
"54",1754,"take",40
"55",1754,"tap",0
"56",1754,"teach",0
"57",1754,"tickle",0
"58",1754,"tie",2
"59",1754,"turn",1
"60",1754,"understand",0
"61",1754,"wrap",2
"62",1999,"accept",0
"63",1999,"adopt",0
"64",1999,"attack",0
"65",1999,"bite",0
"66",1999,"bring",2
"67",1999,"bump",0
"68",1999,"buy",3
"69",1999,"celebrate",1
"70",1999,"check",1
"71",1999,"choose",0
"72",1999,"cover",2
"73",1999,"ding",0
"74",1999,"discover",0
"75",1999,"discriminate",0
"76",1999,"drop",4
"77",1999,"echo",0
"78",1999,"flip",0
"79",1999,"give",20
"80",1999,"glue",3
"81",1999,"grab",7
"82",1999,"greet",0
"83",1999,"hang",4
"84",1999,"hit",7
"85",1999,"hog",0
"86",1999,"hold",25
"87",1999,"insert",0
"88",1999,"invite",1
"89",1999,"jam",0
"90",1999,"keep",24
"91",1999,"kick",7
"92",1999,"knock",7
"93",1999,"knot",0
"94",1999,"know",110
"95",1999,"lay",0
"96",1999,"lick",0
"97",1999,"pet",0
"98",1999,"pinch",0
"99",1999,"place",0
"100",1999,"poke",0
"101",1999,"press",0
"102",1999,"pull",4
"103",1999,"punch",0
"104",1999,"push",1
"105",1999,"put",63
"106",1999,"rap",0
"107",1999,"ring",1
"108",1999,"sell",2
"109",1999,"set",0
"110",1999,"slam",0
"111",1999,"smash",0
"112",1999,"spin",2
"113",1999,"stick",12
"114",1999,"stroke",0
"115",1999,"take",43
"116",1999,"tap",0
"117",1999,"teach",3
"118",1999,"tickle",0
"119",1999,"tie",1
"120",1999,"turn",12
"121",1999,"understand",1
"122",1999,"wrap",1
"123",2006,"accept",0
"124",2006,"adopt",0
"125",2006,"attack",0
"126",2006,"bite",0
"127",2006,"bring",3
"128",2006,"bump",0
"129",2006,"buy",0
"130",2006,"celebrate",0
"131",2006,"check",0
"132",2006,"choose",0
"133",2006,"cover",0
"134",2006,"ding",0
"135",2006,"discover",0
"136",2006,"discriminate",0
"137",2006,"drop",2
"138",2006,"echo",0
"139",2006,"flip",0
"140",2006,"give",1
"141",2006,"glue",0
"142",2006,"grab",0
"143",2006,"greet",0
"144",2006,"hang",0
"145",2006,"hit",3
"146",2006,"hog",0
"147",2006,"hold",4
"148",2006,"insert",0
"149",2006,"invite",0
"150",2006,"jam",0
"151",2006,"keep",4
"152",2006,"kick",13
"153",2006,"knock",1
"154",2006,"knot",0
"155",2006,"know",35
"156",2006,"lay",0
"157",2006,"lick",0
"158",2006,"pet",0
"159",2006,"pinch",0
"160",2006,"place",0
"161",2006,"poke",0
"162",2006,"press",0
"163",2006,"pull",5
"164",2006,"punch",2
"165",2006,"push",0
"166",2006,"put",4
"167",2006,"rap",0
"168",2006,"ring",0
"169",2006,"sell",0
"170",2006,"set",2
"171",2006,"slam",0
"172",2006,"smash",0
"173",2006,"spin",0
