"","target_child_id","corpus_name","target_child_age","form","pos","target_child_sex","stem","utterance_id"
"1",1754,"PetersonMcCabe",48.0009856465225,"bit","v","female","bite",378298
"2",1754,"PetersonMcCabe",48.0009856465225,"bit","v","female","bite",382520
"3",1754,"PetersonMcCabe",48.0009856465225,"bite","v","female","bite",379368
"4",1754,"PetersonMcCabe",48.0009856465225,"bite","v","female","bite",382677
"5",1754,"PetersonMcCabe",48.0009856465225,"bite","v","female","bite",382704
"6",1754,"PetersonMcCabe",48.0009856465225,"bites","v","female","bite",379238
"7",1754,"PetersonMcCabe",48.0009856465225,"bought","v","female","buy",377935
"8",1754,"PetersonMcCabe",48.0009856465225,"bought","v","female","buy",378549
"9",1754,"PetersonMcCabe",48.0009856465225,"bought","v","female","buy",378549
"10",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",377489
"11",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",378457
"12",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",378499
"13",1754,"PetersonMcCabe",48.0009856465225,"bumped","part","female","bump",378499
"14",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",378513
"15",1754,"PetersonMcCabe",48.0009856465225,"buy","v","female","buy",378545
"16",1754,"PetersonMcCabe",48.0009856465225,"buy","v","female","buy",384134
"17",1754,"PetersonMcCabe",48.0009856465225,"check","v","female","check",378710
"18",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",378249
"19",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",378315
"20",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",378366
"21",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",380736
"22",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",380583
"23",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",383999
"24",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",384268
"25",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",384272
"26",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",384283
"27",1754,"PetersonMcCabe",48.0009856465225,"gave","v","female","give",384295
"28",1754,"PetersonMcCabe",48.0009856465225,"give","v","female","give",378319
"29",1754,"PetersonMcCabe",48.0009856465225,"give","v","female","give",378238
"30",1754,"PetersonMcCabe",48.0009856465225,"give","v","female","give",378501
"31",1754,"PetersonMcCabe",48.0009856465225,"gives","v","female","give",380944
"32",1754,"PetersonMcCabe",48.0009856465225,"hang","v","female","hang",378064
"33",1754,"PetersonMcCabe",48.0009856465225,"hang","v","female","hang",378540
"34",1754,"PetersonMcCabe",48.0009856465225,"hold","v","female","hold",378180
"35",1754,"PetersonMcCabe",48.0009856465225,"licked","v","female","lick",377993
"36",1754,"PetersonMcCabe",48.0009856465225,"licked","v","female","lick",384201
"37",1754,"PetersonMcCabe",48.0009856465225,"pulled","v","female","pull",378535
"38",1754,"PetersonMcCabe",48.0009856465225,"punched","v","female","punch",378474
"39",1754,"PetersonMcCabe",48.0009856465225,"pushed","v","female","push",383475
"40",1754,"PetersonMcCabe",48.0009856465225,"pushed","v","female","push",383500
"41",1754,"PetersonMcCabe",48.0009856465225,"tie","v","female","tie",378540
"42",1754,"PetersonMcCabe",48.0009856465225,"tie","v","female","tie",378729
"43",1999,"Hall",57.0011704552455,"buy","v","male","buy",727434
"44",1999,"Hall",57.0011704552455,"buy","v","male","buy",728002
"45",1999,"Hall",57.0011704552455,"buying","part","male","buy",673633
"46",1999,"Hall",57.0011704552455,"celebrate","v","male","celebrate",528563
"47",1999,"Hall",57.0011704552455,"check","v","male","check",539116
"48",1999,"Hall",57.0011704552455,"cover","v","male","cover",536241
"49",1999,"Hall",57.0011704552455,"cover","v","male","cover",536272
"50",1999,"Hall",57.0011704552455,"drop","v","male","drop",728493
"51",1999,"Hall",57.0011704552455,"drop","v","male","drop",749564
"52",1999,"Hall",57.0011704552455,"drop","v","male","drop",749578
"53",1999,"Hall",57.0011704552455,"dropped","v","male","drop",505031
"54",1999,"Hall",57.0011704552455,"gave","v","male","give",710122
"55",1999,"Hall",57.0011704552455,"gave","v","male","give",711859
"56",1999,"Hall",57.0011704552455,"gave","v","male","give",734061
"57",1999,"Hall",57.0011704552455,"gave","v","male","give",734096
"58",1999,"Hall",57.0011704552455,"give","v","male","give",505423
"59",1999,"Hall",57.0011704552455,"give","v","male","give",664991
"60",1999,"Hall",57.0011704552455,"give","v","male","give",664991
"61",1999,"Hall",57.0011704552455,"give","v","male","give",683789
"62",1999,"Hall",57.0011704552455,"give","v","male","give",684846
"63",1999,"Hall",57.0011704552455,"give","v","male","give",686433
"64",1999,"Hall",57.0011704552455,"give","v","male","give",687724
"65",1999,"Hall",57.0011704552455,"give","v","male","give",710624
"66",1999,"Hall",57.0011704552455,"give","v","male","give",713611
"67",1999,"Hall",57.0011704552455,"give","v","male","give",714187
"68",1999,"Hall",57.0011704552455,"give","v","male","give",729548
"69",1999,"Hall",57.0011704552455,"give","v","male","give",732164
"70",1999,"Hall",57.0011704552455,"give","v","male","give",733040
"71",1999,"Hall",57.0011704552455,"give","v","male","give",752894
"72",1999,"Hall",57.0011704552455,"give","v","male","give",752924
"73",1999,"Hall",57.0011704552455,"give","v","male","give",753519
"74",1999,"Hall",57.0011704552455,"glued","part","male","glue",677792
"75",1999,"Hall",57.0011704552455,"glued","part","male","glue",677935
"76",1999,"Hall",57.0011704552455,"glued","part","male","glue",678962
"77",1999,"Hall",57.0011704552455,"hang","v","male","hang",518353
"78",1999,"Hall",57.0011704552455,"hang","v","male","hang",707456
"79",1999,"Hall",57.0011704552455,"hanging","part","male","hang",555561
"80",1999,"Hall",57.0011704552455,"hanging","part","male","hang",730528
"81",1999,"Hall",57.0011704552455,"hold","v","male","hold",505200
"82",1999,"Hall",57.0011704552455,"hold","v","male","hold",505308
"83",1999,"Hall",57.0011704552455,"hold","v","male","hold",505308
"84",1999,"Hall",57.0011704552455,"hold","v","male","hold",507042
"85",1999,"Hall",57.0011704552455,"hold","v","male","hold",514915
