"","target_child_id","corpus_name","target_child_age","form","pos","target_child_sex","stem","utterance_id"
"1",1754,"PetersonMcCabe",48.0009856465225,"bit","v","female","bite",378298
"2",1754,"PetersonMcCabe",48.0009856465225,"bit","v","female","bite",382520
"3",1754,"PetersonMcCabe",48.0009856465225,"bite","v","female","bite",379368
"4",1754,"PetersonMcCabe",48.0009856465225,"bite","v","female","bite",382677
"5",1754,"PetersonMcCabe",48.0009856465225,"bite","v","female","bite",382704
"6",1754,"PetersonMcCabe",48.0009856465225,"bites","v","female","bite",379238
"7",1754,"PetersonMcCabe",48.0009856465225,"bought","v","female","buy",377935
"8",1754,"PetersonMcCabe",48.0009856465225,"bought","v","female","buy",378549
"9",1754,"PetersonMcCabe",48.0009856465225,"bought","v","female","buy",378549
"10",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",377489
"11",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",378457
"12",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",378499
"13",1754,"PetersonMcCabe",48.0009856465225,"bumped","part","female","bump",378499
"14",1754,"PetersonMcCabe",48.0009856465225,"bumped","v","female","bump",378513
"15",1754,"PetersonMcCabe",48.0009856465225,"buy","v","female","buy",378545
"16",1754,"PetersonMcCabe",48.0009856465225,"buy","v","female","buy",384134
"17",1754,"PetersonMcCabe",48.0009856465225,"check","v","female","check",378710
"18",1754,"PetersonMcCabe",48.0009856465225,"hang","v","female","hang",378064
"19",1754,"PetersonMcCabe",48.0009856465225,"hang","v","female","hang",378540
"20",1754,"PetersonMcCabe",48.0009856465225,"hold","v","female","hold",378180
"21",1754,"PetersonMcCabe",48.0009856465225,"licked","v","female","lick",377993
"22",1754,"PetersonMcCabe",48.0009856465225,"licked","v","female","lick",384201
"23",1754,"PetersonMcCabe",48.0009856465225,"pulled","v","female","pull",378535
"24",1754,"PetersonMcCabe",48.0009856465225,"punched","v","female","punch",378474
"25",1754,"PetersonMcCabe",48.0009856465225,"pushed","v","female","push",383475
"26",1754,"PetersonMcCabe",48.0009856465225,"pushed","v","female","push",383500
"27",1754,"PetersonMcCabe",48.0009856465225,"tie","v","female","tie",378540
"28",1754,"PetersonMcCabe",48.0009856465225,"tie","v","female","tie",378729
"29",1999,"Hall",57.0011704552455,"buy","v","male","buy",727434
"30",1999,"Hall",57.0011704552455,"buy","v","male","buy",728002
"31",1999,"Hall",57.0011704552455,"buying","part","male","buy",673633
"32",1999,"Hall",57.0011704552455,"celebrate","v","male","celebrate",528563
"33",1999,"Hall",57.0011704552455,"check","v","male","check",539116
"34",1999,"Hall",57.0011704552455,"cover","v","male","cover",536241
"35",1999,"Hall",57.0011704552455,"cover","v","male","cover",536272
"36",1999,"Hall",57.0011704552455,"drop","v","male","drop",728493
"37",1999,"Hall",57.0011704552455,"drop","v","male","drop",749564
"38",1999,"Hall",57.0011704552455,"drop","v","male","drop",749578
"39",1999,"Hall",57.0011704552455,"dropped","v","male","drop",505031
"40",1999,"Hall",57.0011704552455,"glued","part","male","glue",677792
"41",1999,"Hall",57.0011704552455,"glued","part","male","glue",677935
"42",1999,"Hall",57.0011704552455,"glued","part","male","glue",678962
"43",1999,"Hall",57.0011704552455,"hang","v","male","hang",518353
"44",1999,"Hall",57.0011704552455,"hang","v","male","hang",707456
"45",1999,"Hall",57.0011704552455,"hanging","part","male","hang",555561
"46",1999,"Hall",57.0011704552455,"hanging","part","male","hang",730528
"47",1999,"Hall",57.0011704552455,"hold","v","male","hold",505200
"48",1999,"Hall",57.0011704552455,"hold","v","male","hold",505308
"49",1999,"Hall",57.0011704552455,"hold","v","male","hold",505308
"50",1999,"Hall",57.0011704552455,"hold","v","male","hold",507042
"51",1999,"Hall",57.0011704552455,"hold","v","male","hold",514915
"52",1999,"Hall",57.0011704552455,"hold","v","male","hold",516223
"53",1999,"Hall",57.0011704552455,"hold","v","male","hold",517410
"54",1999,"Hall",57.0011704552455,"hold","v","male","hold",518435
"55",1999,"Hall",57.0011704552455,"hold","v","male","hold",520869
"56",1999,"Hall",57.0011704552455,"hold","v","male","hold",520905
"57",1999,"Hall",57.0011704552455,"hold","v","male","hold",541379
"58",1999,"Hall",57.0011704552455,"hold","v","male","hold",546028
"59",1999,"Hall",57.0011704552455,"hold","v","male","hold",551795
"60",1999,"Hall",57.0011704552455,"hold","v","male","hold",555048
"61",1999,"Hall",57.0011704552455,"hold","v","male","hold",572400
"62",1999,"Hall",57.0011704552455,"hold","v","male","hold",574493
"63",1999,"Hall",57.0011704552455,"hold","v","male","hold",574791
"64",1999,"Hall",57.0011704552455,"hold","v","male","hold",574791
"65",1999,"Hall",57.0011704552455,"hold","v","male","hold",574810
"66",1999,"Hall",57.0011704552455,"hold","v","male","hold",665611
"67",1999,"Hall",57.0011704552455,"hold","v","male","hold",665760
"68",1999,"Hall",57.0011704552455,"hold","v","male","hold",670304
"69",1999,"Hall",57.0011704552455,"hold","v","male","hold",670714
"70",1999,"Hall",57.0011704552455,"holding","part","male","hold",552693
"71",1999,"Hall",57.0011704552455,"holding","part","male","hold",670090
"72",1999,"Hall",57.0011704552455,"invited","v","male","invite",683684
"73",1999,"Hall",57.0011704552455,"kick","v","male","kick",518909
"74",1999,"Hall",57.0011704552455,"kick","v","male","kick",518944
"75",1999,"Hall",57.0011704552455,"kick","v","male","kick",518972
"76",1999,"Hall",57.0011704552455,"kick","v","male","kick",518996
"77",1999,"Hall",57.0011704552455,"kick","v","male","kick",522505
"78",1999,"Hall",57.0011704552455,"kick","v","male","kick",672558
"79",1999,"Hall",57.0011704552455,"kick","v","male","kick",729348
"80",1999,"Hall",57.0011704552455,"pull","v","male","pull",539389
"81",1999,"Hall",57.0011704552455,"pull","v","male","pull",667256
"82",1999,"Hall",57.0011704552455,"pull","v","male","pull",752998
"83",1999,"Hall",57.0011704552455,"pulled","v","male","pull",691455
"84",1999,"Hall",57.0011704552455,"pushing","part","male","push",513945
"85",1999,"Hall",57.0011704552455,"selling","part","male","sell",533864
"86",1999,"Hall",57.0011704552455,"selling","part","male","sell",533932
