"","target_child_id","stem","tokens"
"232",2040,"slam",0
"233",2040,"smash",0
"234",2040,"stick",8
"235",2040,"stroke",0
"236",2040,"take",27
"237",2040,"tap",0
"238",2040,"teach",1
"239",2040,"tickle",2
"240",2040,"tie",1
"241",2053,"adopt",0
"242",2053,"attack",0
"243",2053,"bite",0
"244",2053,"bring",0
"245",2053,"bump",0
"246",2053,"buy",5
"247",2053,"celebrate",0
"248",2053,"check",2
"249",2053,"choose",0
"250",2053,"cover",0
"251",2053,"drop",0
"252",2053,"give",0
"253",2053,"glue",0
"254",2053,"grab",0
"255",2053,"greet",0
"256",2053,"hang",1
"257",2053,"hit",1
"258",2053,"hog",0
"259",2053,"hold",14
"260",2053,"insert",0
"261",2053,"invite",0
"262",2053,"keep",0
"263",2053,"kick",4
"264",2053,"knock",1
"265",2053,"knot",0
"266",2053,"lick",0
"267",2053,"pet",0
"268",2053,"pull",4
"269",2053,"punch",0
"270",2053,"push",2
"271",2053,"sell",0
"272",2053,"slam",0
"273",2053,"smash",1
"274",2053,"stick",2
"275",2053,"stroke",0
"276",2053,"take",16
"277",2053,"tap",0
"278",2053,"teach",4
"279",2053,"tickle",0
"280",2053,"tie",5
"281",2065,"adopt",0
"282",2065,"attack",0
"283",2065,"bite",3
"284",2065,"bring",7
"285",2065,"bump",1
"286",2065,"buy",2
"287",2065,"celebrate",0
"288",2065,"check",3
"289",2065,"choose",0
"290",2065,"cover",0
"291",2065,"drop",5
"292",2065,"give",21
"293",2065,"glue",0
"294",2065,"grab",0
"295",2065,"greet",0
"296",2065,"hang",3
"297",2065,"hit",9
"298",2065,"hog",0
"299",2065,"hold",1
"300",2065,"insert",0
"301",2065,"invite",0
"302",2065,"keep",5
"303",2065,"kick",5
"304",2065,"knock",1
"305",2065,"knot",0
"306",2065,"lick",0
"307",2065,"pet",0
"308",2065,"pull",1
"309",2065,"punch",1
"310",2065,"push",8
"311",2065,"sell",0
"312",2065,"slam",0
"313",2065,"smash",0
"314",2065,"stick",3
"315",2065,"stroke",0
"316",2065,"take",18
"317",2065,"tap",0
"318",2065,"teach",0
"319",2065,"tickle",1
"320",2065,"tie",0
"321",2077,"adopt",0
"322",2077,"attack",0
"323",2077,"bite",4
"324",2077,"bring",2
"325",2077,"bump",0
"326",2077,"buy",0
"327",2077,"celebrate",0
"328",2077,"check",0
"329",2077,"choose",0
"330",2077,"cover",2
"331",2077,"drop",1
"332",2077,"give",5
"333",2077,"glue",0
"334",2077,"grab",1
"335",2077,"greet",0
"336",2077,"hang",0
"337",2077,"hit",1
"338",2077,"hog",0
"339",2077,"hold",5
"340",2077,"insert",0
"341",2077,"invite",0
"342",2077,"keep",1
"343",2077,"kick",0
"344",2077,"knock",0
"345",2077,"knot",0
"346",2077,"lick",0
"347",2077,"pet",0
"348",2077,"pull",1
"349",2077,"punch",0
"350",2077,"push",1
"351",2077,"sell",0
"352",2077,"slam",0
"353",2077,"smash",0
"354",2077,"stick",0
"355",2077,"stroke",0
"356",2077,"take",39
"357",2077,"tap",0
"358",2077,"teach",0
"359",2077,"tickle",0
"360",2077,"tie",0
"361",2091,"adopt",0
"362",2091,"attack",0
"363",2091,"bite",1
"364",2091,"bring",3
"365",2091,"bump",0
"366",2091,"buy",7
"367",2091,"celebrate",0
"368",2091,"check",1
"369",2091,"choose",0
"370",2091,"cover",0
"371",2091,"drop",1
"372",2091,"give",4
"373",2091,"glue",0
"374",2091,"grab",0
"375",2091,"greet",0
"376",2091,"hang",1
"377",2091,"hit",3
"378",2091,"hog",0
"379",2091,"hold",5
"380",2091,"insert",0
"381",2091,"invite",0
"382",2091,"keep",11
"383",2091,"kick",0
"384",2091,"knock",0
"385",2091,"knot",0
"386",2091,"lick",0
"387",2091,"pet",0
"388",2091,"pull",1
"389",2091,"punch",0
"390",2091,"push",2
"391",2091,"sell",0
"392",2091,"slam",0
"393",2091,"smash",0
"394",2091,"stick",4
"395",2091,"stroke",0
"396",2091,"take",26
"397",2091,"tap",0
"398",2091,"teach",0
"399",2091,"tickle",0
"400",2091,"tie",1
"401",2108,"adopt",0
"402",2108,"attack",0
"403",2108,"bite",2
"404",2108,"bring",2
"405",2108,"bump",1
"406",2108,"buy",1
"407",2108,"celebrate",0
"408",2108,"check",1
"409",2108,"choose",0
"410",2108,"cover",0
"411",2108,"drop",1
"412",2108,"give",12
"413",2108,"glue",1
"414",2108,"grab",1
"415",2108,"greet",0
"416",2108,"hang",1
"417",2108,"hit",0
"418",2108,"hog",0
"419",2108,"hold",3
"420",2108,"insert",0
"421",2108,"invite",0
"422",2108,"keep",3
"423",2108,"kick",0
"424",2108,"knock",1
"425",2108,"knot",0
"426",2108,"lick",1
"427",2108,"pet",0
"428",2108,"pull",0
"429",2108,"punch",0
"430",2108,"push",1
"431",2108,"sell",0
"432",2108,"slam",0
"433",2108,"smash",1
"434",2108,"stick",4
"435",2108,"stroke",0
"436",2108,"take",19
"437",2108,"tap",0
"438",2108,"teach",0
"439",2108,"tickle",0
"440",2108,"tie",1
"441",2112,"adopt",0
"442",2112,"attack",0
"443",2112,"bite",0
"444",2112,"bring",0
"445",2112,"bump",0
"446",2112,"buy",0
"447",2112,"celebrate",0
"448",2112,"check",0
"449",2112,"choose",0
"450",2112,"cover",0
"451",2112,"drop",0
"452",2112,"give",0
"453",2112,"glue",0
"454",2112,"grab",2
"455",2112,"greet",0
"456",2112,"hang",0
"457",2112,"hit",3
"458",2112,"hog",0
"459",2112,"hold",3
"460",2112,"insert",0
"461",2112,"invite",0
"462",2112,"keep",4
"463",2112,"kick",1
"464",2112,"knock",0
"465",2112,"knot",0
"466",2112,"lick",0
"467",2112,"pet",0
"468",2112,"pull",1
"469",2112,"punch",0
"470",2112,"push",3
"471",2112,"sell",0
"472",2112,"slam",0
"473",2112,"smash",0
"474",2112,"stick",3
"475",2112,"stroke",0
"476",2112,"take",36
"477",2112,"tap",0
"478",2112,"teach",0
"479",2112,"tickle",0
"480",2112,"tie",4
"481",2127,"adopt",0
"482",2127,"attack",0
"483",2127,"bite",0
"484",2127,"bring",3
"485",2127,"bump",0
"486",2127,"buy",5
"487",2127,"celebrate",0
"488",2127,"check",0
"489",2127,"choose",0
"490",2127,"cover",0
"491",2127,"drop",0
"492",2127,"give",9
"493",2127,"glue",0
"494",2127,"grab",10
"495",2127,"greet",0
"496",2127,"hang",1
"497",2127,"hit",16
"498",2127,"hog",0
"499",2127,"hold",4
"500",2127,"insert",0
"501",2127,"invite",0
"502",2127,"keep",7
"503",2127,"kick",0
"504",2127,"knock",4
"505",2127,"knot",0
"506",2127,"lick",0
"507",2127,"pet",0
"508",2127,"pull",2
"509",2127,"punch",1
"510",2127,"push",0
"511",2127,"sell",0
"512",2127,"slam",0
"513",2127,"smash",0
"514",2127,"stick",1
"515",2127,"stroke",0
"516",2127,"take",16
"517",2127,"tap",0
"518",2127,"teach",0
"519",2127,"tickle",0
"520",2127,"tie",0
"521",2130,"adopt",0
"522",2130,"attack",0
"523",2130,"bite",1
"524",2130,"bring",1
"525",2130,"bump",0
"526",2130,"buy",0
"527",2130,"celebrate",0
"528",2130,"check",0
"529",2130,"choose",0
"530",2130,"cover",0
"531",2130,"drop",0
