"","target_child_id","stem","tokens"
"268",2316,"drop",3
"269",2316,"glue",3
"270",2316,"hang",1
"271",2316,"hold",4
"272",2316,"kick",4
"273",2316,"lick",2
"274",2316,"pet",1
"275",2316,"pull",5
"276",2316,"push",2
"277",2316,"stick",4
"278",2316,"tickle",1
"279",2316,"tie",1
"280",2317,"bite",2
"281",2317,"bump",1
"282",2317,"buy",4
"283",2317,"choose",1
"284",2317,"drop",2
"285",2317,"hold",1
"286",2317,"kick",1
"287",2317,"pull",1
"288",2317,"punch",2
"289",2317,"stick",2
"290",2317,"tickle",1
"291",2317,"tie",3
"292",2319,"buy",12
"293",2319,"check",2
"294",2319,"cover",1
"295",2319,"drop",2
"296",2319,"glue",4
"297",2319,"hold",1
"298",2319,"kick",2
"299",2319,"lick",1
"300",2319,"pull",2
"301",2319,"sell",1
"302",2319,"stick",6
"303",2319,"tap",1
"304",2319,"teach",1
"305",2319,"tickle",1
"306",2319,"tie",1
"307",2328,"bite",4
"308",2328,"buy",5
"309",2328,"drop",2
"310",2328,"hold",4
"311",2328,"lick",1
"312",2328,"pull",1
"313",2328,"stick",1
"314",2328,"tie",1
"315",2377,"buy",9
"316",2377,"check",1
"317",2377,"choose",1
"318",2377,"cover",1
"319",2377,"drop",3
"320",2377,"hang",2
"321",2377,"kick",2
"322",2377,"pull",4
"323",2377,"punch",3
"324",2377,"push",1
"325",2377,"stick",2
"326",2377,"teach",1
"327",2399,"bite",1
"328",2399,"buy",7
"329",2399,"drop",2
"330",2399,"hang",1
"331",2399,"hold",6
"332",2399,"invite",3
"333",2399,"kick",9
"334",2399,"pull",6
"335",2399,"punch",1
"336",2399,"tie",1
"337",2400,"bite",3
"338",2400,"bump",1
"339",2400,"buy",4
"340",2400,"drop",3
"341",2400,"hold",6
"342",2400,"kick",2
"343",2400,"lick",1
"344",2400,"pull",3
"345",2400,"punch",1
"346",2400,"stick",3
"347",2400,"tie",2
"348",2402,"bite",4
"349",2402,"buy",11
"350",2402,"cover",1
"351",2402,"glue",2
"352",2402,"hold",7
"353",2402,"kick",3
"354",2402,"pull",2
"355",2402,"push",8
"356",2402,"stick",4
"357",2402,"teach",3
"358",2405,"bite",4
"359",2405,"buy",6
"360",2405,"drop",2
"361",2405,"hang",1
"362",2405,"kick",3
"363",2405,"pull",4
"364",2405,"push",2
"365",2405,"stick",3
"366",2479,"punch",1
"367",2479,"stick",1
"368",2479,"teach",1
"369",2481,"stick",3
"370",2483,"hold",1
"371",2483,"stick",3
"372",2483,"tickle",1
"373",2485,"buy",4
"374",2486,"bite",1
"375",2486,"drop",1
"376",2489,"drop",1
"377",2489,"stick",2
"378",2491,"hang",1
"379",2491,"push",1
"380",2491,"teach",1
"381",2497,"buy",1
"382",2497,"hold",1
"383",2498,"bite",3
"384",2498,"hold",4
"385",2498,"sell",2
"386",2503,"choose",1
"387",2505,"kick",1
"388",2505,"push",1
"389",2507,"buy",1
"390",2507,"hang",1
"391",2508,"bite",2
"392",2508,"hang",2
"393",2508,"push",1
"394",2511,"stick",1
"395",2512,"pull",1
"396",2515,"check",1
"397",2515,"tie",1
"398",2517,"bite",1
"399",2517,"push",1
"400",2517,"stick",1
"401",2519,"bite",4
"402",2519,"buy",5
"403",2519,"cover",3
"404",2519,"drop",2
"405",2519,"hang",14
"406",2519,"hold",52
"407",2519,"lick",4
"408",2519,"pull",5
"409",2519,"punch",1
"410",2519,"push",6
"411",2519,"stick",11
"412",2519,"teach",2
"413",2519,"tickle",3
"414",2519,"tie",4
"415",2529,"bite",1
"416",2529,"bump",2
"417",2529,"buy",2
"418",2529,"check",1
"419",2529,"hold",3
"420",2529,"kick",4
"421",2529,"pull",2
"422",2529,"push",2
"423",2529,"sell",1
"424",2529,"tie",1
"425",2543,"attack",2
"426",2543,"bite",19
"427",2543,"bump",3
"428",2543,"buy",33
"429",2543,"celebrate",1
"430",2543,"check",2
"431",2543,"choose",2
"432",2543,"cover",8
"433",2543,"drop",21
"434",2543,"glue",16
"435",2543,"greet",1
"436",2543,"hang",19
"437",2543,"hold",70
"438",2543,"invite",2
"439",2543,"kick",11
"440",2543,"lick",29
"441",2543,"pet",2
"442",2543,"pull",15
"443",2543,"punch",13
"444",2543,"push",9
"445",2543,"stick",50
"446",2543,"teach",8
"447",2543,"tickle",10
"448",2543,"tie",41
"449",2564,"buy",3
"450",2564,"drop",1
"451",2568,"buy",1
"452",2568,"hold",1
"453",2572,"buy",5
"454",2572,"drop",3
"455",2572,"hold",1
"456",2572,"stick",1
"457",2575,"buy",3
"458",2575,"check",1
"459",2575,"hold",2
"460",2575,"kick",1
"461",2575,"stick",1
"462",2582,"push",2
"463",2582,"teach",1
"464",2585,"buy",1
"465",2585,"choose",5
"466",2585,"drop",2
"467",2585,"hold",2
"468",2585,"tickle",1
"469",2586,"bump",1
"470",2586,"buy",2
"471",2586,"hold",4
"472",2586,"push",8
"473",2586,"stick",1
"474",2591,"bite",1
"475",2591,"bump",1
"476",2591,"buy",21
"477",2591,"hold",1
"478",2591,"kick",1
"479",2591,"stick",2
"480",2597,"buy",2
"481",2597,"hold",1
"482",2597,"sell",1
"483",2601,"buy",2
"484",2601,"drop",2
"485",2601,"hold",2
"486",2601,"push",3
"487",2605,"hold",5
"488",2606,"buy",1
"489",2606,"pull",1
"490",2606,"stick",1
"491",2622,"hold",2
"492",2622,"push",1
"493",2622,"sell",1
"494",2622,"stick",1
"495",2622,"tap",1
"496",2622,"tie",1
"497",2632,"buy",8
"498",2632,"check",1
"499",2632,"hold",4
"500",2632,"stick",1
"501",2636,"buy",4
"502",2636,"hold",1
"503",2636,"stick",1
"504",2640,"buy",2
"505",2640,"hold",5
"506",2640,"push",1
"507",2640,"teach",1
"508",2643,"bite",1
"509",2643,"buy",2
"510",2643,"hold",3
"511",2643,"invite",1
"512",2658,"buy",2
"513",2658,"check",2
"514",2658,"choose",2
"515",2658,"hold",3
"516",2658,"sell",1
"517",2658,"stick",1
"518",2658,"teach",1
"519",2725,"bite",39
"520",2725,"bump",12
"521",2725,"buy",43
"522",2725,"check",4
"523",2725,"choose",2
"524",2725,"cover",7
"525",2725,"drop",21
"526",2725,"hang",23
"527",2725,"hold",32
"528",2725,"invite",2
"529",2725,"kick",12
"530",2725,"lick",6
"531",2725,"pet",2
"532",2725,"pull",9
"533",2725,"punch",17
"534",2725,"push",28
"535",2725,"stick",26
"536",2725,"teach",5
"537",2725,"tickle",4
"538",2725,"tie",9
"539",2787,"drop",1
"540",2865,"hold",1
"541",3057,"bite",1
"542",3057,"buy",3
"543",3057,"check",1
"544",3057,"drop",2
"545",3057,"hang",3
"546",3057,"hold",7
"547",3057,"kick",9
"548",3057,"pet",2
"549",3057,"pull",3
"550",3057,"push",2
"551",3057,"stick",2
"552",3057,"tie",1
"553",3144,"hold",2
"554",3144,"pull",6
"555",3144,"push",1
"556",3144,"stick",2
"557",3330,"bite",17
"558",3330,"bump",9
"559",3330,"buy",50
"560",3330,"check",6
"561",3330,"choose",1
"562",3330,"cover",7
"563",3330,"drop",20
"564",3330,"glue",1
"565",3330,"hang",40
"566",3330,"hold",52
"567",3330,"invite",2
"568",3330,"kick",13
"569",3330,"lick",2
"570",3330,"pull",43
"571",3330,"punch",50
"572",3330,"push",81
"573",3330,"sell",2
"574",3330,"stick",67
"575",3330,"teach",7
"576",3330,"tickle",5
"577",3330,"tie",47
"578",3351,"bite",43
"579",3351,"bump",2
"580",3351,"buy",35
"581",3351,"cover",4
"582",3351,"drop",7
"583",3351,"glue",8
"584",3351,"hang",5
"585",3351,"hold",55
"586",3351,"invite",3
"587",3351,"kick",17
"588",3351,"lick",5
"589",3351,"pull",18
"590",3351,"punch",8
"591",3351,"push",27
"592",3351,"stick",35
"593",3351,"teach",13
"594",3351,"tickle",3
"595",3351,"tie",5
"596",3395,"bite",3
"597",3395,"bump",1
"598",3395,"buy",5
"599",3395,"celebrate",1
"600",3395,"check",1
"601",3395,"hang",2
"602",3395,"hold",3
"603",3395,"kick",1
"604",3395,"pet",1
"605",3395,"pull",7
"606",3395,"punch",5
"607",3395,"push",5
"608",3395,"sell",1
"609",3395,"teach",2
"610",3395,"tickle",1
"611",3395,"tie",3
"612",3459,"punch",1
"613",3459,"push",1
"614",3468,"push",2
"615",3507,"drop",1
"616",3507,"hold",2
"617",3507,"pull",1
"618",3507,"push",6
"619",3512,"hold",1
"620",3512,"pull",2
"621",3512,"push",1
"622",3517,"hold",1
"623",3517,"pull",2
"624",3517,"teach",2
"625",3519,"hold",3
"626",3519,"push",2
"627",3521,"hold",1
"628",3521,"pull",3
"629",3521,"push",4
"630",3524,"buy",2
"631",3524,"push",2
"632",3532,"hold",1
"633",3534,"pull",3
"634",3534,"teach",1
"635",3537,"cover",2
"636",3537,"hang",1
"637",3537,"hold",1
"638",3537,"pull",2
"639",3537,"push",1
"640",3538,"pull",1
"641",3538,"push",1
"642",3538,"tie",1
"643",3543,"push",1
"644",3546,"hang",2
"645",3546,"hold",1
"646",3546,"pull",1
"647",3550,"pull",1
"648",3550,"teach",1
"649",3553,"hold",1
"650",3553,"push",1
"651",3555,"hang",1
"652",3560,"bump",1
"653",3560,"hold",1
"654",3560,"pull",2
"655",3562,"hold",2
"656",3564,"bump",1
"657",3564,"cover",1
"658",3564,"hold",1
"659",3565,"hold",3
"660",3567,"hold",4
"661",3567,"pull",2
"662",3567,"push",3
"663",3906,"bite",8
"664",3906,"buy",12
"665",3906,"check",3
"666",3906,"choose",9
"667",3906,"drop",4
"668",3906,"glue",1
"669",3906,"hold",45
"670",3906,"kick",8
"671",3906,"lick",2
"672",3906,"pet",1
"673",3906,"pull",9
"674",3906,"push",18
"675",3906,"stick",10
"676",3906,"teach",3
"677",3940,"bite",4
"678",3940,"bump",2
"679",3940,"cover",5
"680",3940,"drop",2
"681",3940,"hang",3
"682",3940,"hold",9
"683",3940,"kick",2
"684",3940,"pull",3
"685",3940,"punch",1
"686",3940,"push",6
"687",3940,"sell",2
"688",3940,"stick",6
"689",3940,"teach",1
"690",3940,"tickle",3
"691",3973,"kick",1
"692",3973,"pet",1
"693",3973,"push",2
"694",3978,"bite",7
"695",3978,"bump",4
"696",3978,"buy",10
"697",3978,"check",3
"698",3978,"choose",1
"699",3978,"cover",1
"700",3978,"hang",1
"701",3978,"hold",7
"702",3978,"kick",4
"703",3978,"lick",3
"704",3978,"pet",13
"705",3978,"pull",10
"706",3978,"punch",4
"707",3978,"push",11
"708",3978,"sell",3
"709",3978,"stick",9
"710",3978,"teach",1
"711",3985,"attack",1
"712",3985,"bite",3
"713",3985,"buy",25
"714",3985,"celebrate",2
"715",3985,"drop",3
"716",3985,"glue",1
"717",3985,"hang",6
"718",3985,"hold",11
"719",3985,"invite",5
"720",3985,"lick",2
"721",3985,"pet",2
"722",3985,"pull",5
"723",3985,"punch",1
"724",3985,"push",3
"725",3985,"sell",1
"726",3985,"stick",1
"727",3985,"tie",1
"728",4001,"bite",12
"729",4001,"bump",2
"730",4001,"buy",28
"731",4001,"celebrate",1
"732",4001,"check",7
"733",4001,"choose",27
"734",4001,"cover",5
"735",4001,"drop",4
"736",4001,"hang",2
"737",4001,"hold",13
"738",4001,"invite",2
"739",4001,"kick",6
"740",4001,"lick",2
"741",4001,"pet",2
"742",4001,"pull",19
"743",4001,"punch",2
"744",4001,"push",17
"745",4001,"sell",7
"746",4001,"stick",25
"747",4001,"teach",4
"748",4001,"tickle",4
"749",4001,"tie",2
"750",4011,"attack",2
"751",4011,"bite",6
"752",4011,"buy",41
"753",4011,"check",6
"754",4011,"drop",7
"755",4011,"hang",2
"756",4011,"hold",21
"757",4011,"pet",1
"758",4011,"pull",9
"759",4011,"punch",4
"760",4011,"push",5
"761",4011,"stick",29
"762",4011,"tie",13
"763",4019,"buy",2
"764",4019,"choose",2
"765",4019,"hold",1
"766",4031,"bite",1
"767",4031,"buy",1
"768",4031,"drop",2
"769",4031,"hold",1
"770",4031,"push",1
"771",4031,"tie",1
"772",4208,"bite",1
"773",4214,"check",1
"774",5503,"bite",1
"775",5503,"hold",1
"776",5510,"hold",2
"777",5510,"lick",2
"778",5510,"push",3
"779",5516,"hold",1
"780",5516,"lick",2
"781",5516,"stick",1
"782",5525,"bump",7
"783",5525,"drop",1
"784",5525,"hold",3
"785",5525,"pull",1
"786",5525,"push",4
"787",5525,"stick",1
"788",5533,"buy",1
"789",5533,"hang",1
"790",5533,"hold",1
"791",5533,"kick",1
"792",5533,"push",4
"793",5533,"stick",2
"794",5533,"tie",1
"795",5547,"bite",2
"796",5547,"buy",2
"797",5547,"hold",9
"798",5547,"pull",7
"799",5547,"push",1
"800",5551,"pull",2
"801",5564,"bite",1
"802",5564,"bump",12
"803",5564,"buy",25
"804",5564,"choose",3
"805",5564,"cover",1
"806",5564,"drop",3
"807",5564,"hang",3
"808",5564,"hold",5
"809",5564,"kick",3
"810",5564,"pull",7
"811",5564,"push",6
"812",5564,"stick",7
"813",22695,"push",1
"814",22704,"buy",1
"815",22704,"cover",1
"816",22704,"drop",3
"817",22704,"glue",4
"818",22704,"hold",6
"819",22704,"kick",2
"820",22704,"pull",4
"821",22704,"push",13
"822",22704,"stick",4
"823",22704,"tickle",1
"824",22728,"bite",4
"825",22728,"bump",4
"826",22728,"buy",3
"827",22728,"check",2
"828",22728,"drop",2
"829",22728,"hang",2
"830",22728,"hold",3
"831",22728,"invite",2
"832",22728,"kick",1
"833",22728,"lick",1
"834",22728,"pull",2
"835",22728,"push",1
"836",22728,"stick",7
"837",22728,"teach",1
"838",22728,"tickle",1
"839",22728,"tie",2
"840",22743,"bump",4
"841",22743,"buy",6
"842",22743,"check",2
"843",22743,"glue",1
"844",22743,"hold",4
"845",22743,"pull",5
"846",22743,"sell",2
"847",22743,"stick",7
"848",22743,"teach",2
"849",22755,"buy",1
"850",22755,"hold",7
"851",22755,"pet",1
"852",22755,"push",1
"853",22755,"stick",1
"854",22755,"tie",1
"855",22764,"bite",1
"856",22764,"check",1
"857",22764,"choose",1
"858",22764,"cover",1
"859",22764,"drop",1
"860",22764,"hang",1
"861",22764,"hold",11
"862",22764,"kick",1
"863",22764,"lick",2
"864",22764,"pull",3
"865",22764,"push",4
"866",22764,"stick",2
"867",22764,"tickle",3
"868",22764,"tie",1
